prim_lang_desc,acct_sts_cd,acct_sts_desc,acct_create_dt,acct_frst_actv_dt,acct_lst_discnt_dt,acct_lst_rcnt_dt,dtv_frst_actv_dt,dtv_actv_ind,blng_pmt_mthd_desc,blng_type_desc,rc1_acct_ind,dtv_lst_discnt_dt,dtv_lst_rcnt_dt,dtv_base_pkg_prd_cd,dtv_prev_bal_amt,dtv_lst_bl_bal_due_amt,dtv_lst_bl_pmt_mthd_cd,dtv_lst_bl_pmt_mthd_desc,contrct_type_cd,lst_cntrct_expr_dt,lst_cntrct_dur_in_mnth,cmbnd_bl_ind
English,A,Active,7/25/2006,8/7/2006,1/1/1900,1/1/1900,8/7/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,129.81,129.81,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/8/2006,3/14/2006,1/1/1900,1/1/1900,3/8/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,152.61,152.61,8,Cash Payment,B,5/29/2021,24,?
English,A,Active,2/22/2006,2/23/2006,1/1/1900,1/1/1900,2/22/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,89337264,171.77,171.77,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,8/15/2006,8/22/2006,1/1/1900,1/1/1900,8/15/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,76.79,111.46,E,True Credit Card,B,9/1/2019,25,?
English,A,Active,11/9/2006,11/21/2006,1/1/1900,1/1/1900,11/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,108.98,108.98,8,Cash Payment,B,5/31/2020,23,?
English,A,Active,4/3/2006,4/14/2006,1/1/1900,1/1/1900,4/3/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,213.26,208.62,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/26/2006,2/9/2006,1/1/1900,1/1/1900,1/26/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,149.79,149.79,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/23/2006,5/25/2006,1/1/1900,1/1/1900,5/23/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,156.32,156.32,E,True Credit Card,B,2/21/2019,28,?
English,A,Active,9/5/2006,9/21/2006,1/1/1900,1/1/1900,9/5/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,219.8,228.72,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,5/5/2006,5/13/2006,1/1/1900,1/1/1900,5/5/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,23.6,23.6,8,Cash Payment,?,1/1/1900,0,?
Spanish,A,Active,4/5/2006,4/8/2006,1/1/1900,1/1/1900,4/5/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834834,96.12,104.89,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,9/1/2006,9/14/2006,1/1/1900,1/1/1900,9/14/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,111.32,111.32,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/23/2006,9/19/2008,1/1/1900,1/1/1900,5/23/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,9/27/2018,88834024,208.22,272.35,2,Credit Card Payment,B,7/15/2021,24,?
English,A,Active,6/23/2006,6/29/2006,1/1/1900,1/1/1900,6/23/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834054,175.63,175.63,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,8/24/2006,9/19/2006,1/1/1900,1/1/1900,9/19/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,152.79,153.95,E,True Credit Card,B,5/20/2021,24,?
English,A,Active,8/10/2006,8/17/2006,1/1/1900,1/1/1900,8/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337034,-97.65,-34.04,8,Cash Payment,B,1/13/2021,24,?
English,A,Active,3/21/2006,3/27/2006,1/1/1900,1/1/1900,3/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,39.35,83.3,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/7/2006,1/15/2006,1/1/1900,1/1/1900,1/15/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88833984,59.98,59.98,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/7/2006,2/23/2006,1/1/1900,1/1/1900,2/7/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,201.47,267.46,8,Cash Payment,B,7/5/2020,24,?
English,A,Active,5/24/2006,5/25/2006,1/1/1900,1/1/1900,5/24/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88833984,81.14,81.14,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,4/24/2006,4/26/2006,1/1/1900,1/1/1900,4/24/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,132.71,132.71,E,True Credit Card,B,7/3/2019,26,?
Spanish,A,Active,10/11/2006,10/19/2006,1/1/1900,1/1/1900,10/11/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834834,32.09,35.58,2,Credit Card Payment,B,5/6/2019,24,?
English,A,Active,10/24/2006,1/26/2013,1/1/1900,1/1/1900,10/24/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,170.62,170.62,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,7/17/2006,7/19/2006,1/1/1900,1/1/1900,7/17/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834844,124.79,124.79,6,Direct Pay,B,10/18/2019,24,?
English,A,Active,7/6/2006,7/11/2006,1/1/1900,1/1/1900,7/6/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,97.14,109.63,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/15/2006,8/17/2006,1/1/1900,1/1/1900,8/15/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,420.45,420.45,2,Credit Card Payment,B,9/28/2019,12,?
English,A,Active,12/23/2006,12/27/2006,1/1/1900,1/1/1900,12/23/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,59.41,78.41,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/9/2006,8/11/2006,1/1/1900,1/1/1900,8/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,65.99,65.99,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/11/2006,2/16/2006,1/1/1900,1/1/1900,2/16/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88833984,52.39,52.39,8,Cash Payment,B,2/25/2019,0,?
English,A,Active,7/26/2006,7/29/2006,1/1/1900,1/1/1900,7/29/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,79.11,79.11,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/19/2006,6/27/2006,1/1/1900,1/1/1900,6/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,164.92,164.92,8,Cash Payment,B,2/12/2019,24,?
English,A,Active,3/10/2006,3/12/2006,1/1/1900,1/1/1900,3/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,175.31,175.31,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/19/2006,11/6/2006,1/1/1900,1/1/1900,10/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,162.12,155.47,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/26/2006,6/28/2006,1/1/1900,1/1/1900,6/26/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,150.87,150.87,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,5/12/2006,5/18/2006,1/1/1900,1/1/1900,5/18/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,123.74,123.74,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/31/2006,4/15/2006,1/1/1900,1/1/1900,3/31/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,109.72,112.29,8,Cash Payment,B,2/11/2021,24,?
English,A,Active,8/8/2000,8/10/2000,1/1/1900,1/1/1900,6/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,142.68,142.68,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/16/2006,8/28/2006,1/1/1900,1/1/1900,8/16/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834054,291.46,273.82,2,Credit Card Payment,B,9/1/2018,24,?
English,A,Active,8/10/2006,8/10/2006,1/1/1900,1/1/1900,8/10/2006,Y,Direct Pay,EBILL STMT,Y,4/16/2019,5/15/2019,88849914,91.84,80.59,6,Direct Pay,B,5/14/2021,24,?
English,A,Active,12/5/1996,12/5/1996,1/1/1900,1/1/1900,8/5/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337274,166.63,166.63,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/8/2006,6/15/2006,1/1/1900,1/1/1900,6/8/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,342.8,166.4,8,Cash Payment,B,8/21/2019,24,?
English,A,Active,1/25/2006,1/26/2006,1/1/1900,1/1/1900,1/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,155.1,155.1,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/10/2006,7/14/2006,1/1/1900,1/1/1900,7/10/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,137.43,15.45,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,7/13/2006,7/24/2006,1/1/1900,1/1/1900,7/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,74.08,74.08,8,Cash Payment,B,8/6/2019,27,?
English,A,Active,2/21/2006,3/7/2011,1/1/1900,1/1/1900,2/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,203.78,194.07,8,Cash Payment,B,2/22/2019,24,?
English,A,Active,5/30/2006,6/25/2006,1/1/1900,1/1/1900,5/30/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,134.78,134.78,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,9/7/2006,9/15/2006,1/1/1900,1/1/1900,9/7/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,144.94,158.66,8,Cash Payment,B,7/23/2019,25,?
English,A,Active,6/22/2006,6/29/2006,1/1/1900,1/1/1900,6/29/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,68.21,68.21,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/21/2006,4/23/2006,1/1/1900,1/1/1900,4/21/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,139.89,133.54,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,11/8/2006,11/11/2006,1/1/1900,1/1/1900,11/8/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,49.8,122.94,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,4/10/2006,4/13/2006,1/1/1900,1/1/1900,4/10/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,109.49,109.49,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,6/9/2006,6/14/2006,1/1/1900,1/1/1900,6/9/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,170.32,170.32,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,11/12/2006,11/25/2006,1/1/1900,1/1/1900,11/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,117.3,117.3,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/10/2006,11/20/2006,1/1/1900,1/1/1900,11/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,165.77,165.77,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/18/2006,4/25/2006,1/1/1900,1/1/1900,4/18/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,107.4,107.4,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,12/14/2006,12/18/2006,1/1/1900,1/1/1900,12/14/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,460.1,571.73,8,Cash Payment,B,7/14/2021,24,?
English,A,Active,9/2/2006,9/16/2006,1/1/1900,1/1/1900,9/2/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,218.02,220.47,8,Cash Payment,B,6/25/2019,32,?
English,A,Active,9/1/2006,9/6/2006,1/1/1900,1/1/1900,9/1/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,168.29,168.29,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/31/2006,8/10/2006,1/1/1900,1/1/1900,7/31/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,185.36,180.47,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/22/2006,5/27/2006,1/1/1900,1/1/1900,5/22/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,121.8,124.52,8,Cash Payment,B,7/16/2019,29,?
English,A,Active,1/30/2006,2/11/2006,1/1/1900,1/1/1900,1/30/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,150.87,150.87,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/23/2006,1/30/2014,1/1/1900,1/1/1900,10/23/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834024,206.62,205.88,E,True Credit Card,B,8/23/2020,24,?
English,A,Active,7/19/2006,7/22/2006,1/1/1900,1/1/1900,7/19/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,177.66,177.66,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,7/7/2006,9/26/2010,1/1/1900,1/1/1900,7/7/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,77.33,0,8,Cash Payment,B,11/16/2020,24,?
English,A,Active,6/20/2006,9/2/2006,1/1/1900,1/1/1900,6/20/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,470.17,444.44,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/14/2006,12/19/2006,1/1/1900,1/1/1900,12/14/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,90.08,90.08,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/10/2002,10/12/2002,1/1/1900,1/1/1900,10/2/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834054,154.5,207.79,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,3/9/2006,3/16/2006,1/1/1900,1/1/1900,3/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,244.46,244.46,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/11/2006,11/20/2006,1/1/1900,1/1/1900,11/11/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,113.91,108.61,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/25/2006,10/26/2006,1/1/1900,1/1/1900,10/25/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,180.95,61.46,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/20/2006,2/8/2006,1/1/1900,1/1/1900,2/8/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,118.95,118.95,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/13/2000,5/18/2000,1/1/1900,1/1/1900,6/30/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,72.06,72.06,8,Cash Payment,B,3/26/2019,0,?
English,A,Active,3/24/2006,3/29/2006,1/1/1900,1/1/1900,3/24/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,71.98,71.98,6,Direct Pay,B,6/17/2021,24,?
English,A,Active,8/8/2006,8/15/2006,1/1/1900,1/1/1900,8/15/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,249.46,249.46,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/9/2006,10/21/2006,1/1/1900,1/1/1900,10/9/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,140.17,140.17,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,11/22/2006,11/25/2006,1/1/1900,1/1/1900,11/22/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,145.75,315.66,8,Cash Payment,B,7/28/2019,26,?
English,A,Active,12/15/2006,12/17/2006,1/1/1900,1/1/1900,12/17/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,49.22,44.97,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/25/2003,11/25/2003,1/1/1900,1/1/1900,8/17/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,225.38,225.38,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,8/2/2006,8/13/2006,1/1/1900,1/1/1900,8/2/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834844,108.97,108.97,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,5/13/2006,5/23/2006,1/1/1900,1/1/1900,5/23/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,45.26,96.94,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/28/2006,9/12/2006,1/1/1900,1/1/1900,8/28/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,74.79,97.92,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,2/12/2006,2/16/2006,1/1/1900,1/1/1900,2/12/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834024,161.48,161.48,E,True Credit Card,?,1/1/1900,0,?
English,A,Active,3/31/2006,4/15/2006,1/1/1900,1/1/1900,3/31/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834044,106.24,106.24,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/5/2006,6/5/2006,1/1/1900,1/1/1900,6/5/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,370.34,368.34,8,Cash Payment,B,12/10/2019,12,?
English,A,Active,4/10/2006,4/12/2006,1/1/1900,1/1/1900,4/10/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834024,40.76,120.14,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/20/2006,4/24/2006,1/1/1900,1/1/1900,4/20/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,165.91,165.91,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,12/23/1995,12/23/1995,1/1/1900,1/1/1900,1/4/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337274,124.54,124.54,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/7/2006,3/26/2011,1/1/1900,1/1/1900,4/7/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,89336964,223.58,223.58,2,Credit Card Payment,B,2/23/2019,24,?
English,A,Active,1/26/2006,1/27/2006,1/1/1900,1/1/1900,1/27/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,124.48,124.48,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,8/30/2006,5/2/2007,1/1/1900,1/1/1900,8/30/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,125.54,125.54,E,True Credit Card,B,12/21/2018,24,?
English,A,Active,6/22/2006,7/22/2006,1/1/1900,1/1/1900,7/22/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,169.83,166.84,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,10/6/2006,11/7/2006,1/1/1900,1/1/1900,10/6/2006,Y,Credit Card Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,163.4,133.75,2,Credit Card Payment,B,10/5/2018,24,?
English,A,Active,4/21/2006,4/24/2006,1/1/1900,1/1/1900,4/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,84.38,84.38,8,Cash Payment,B,1/5/2020,24,?
English,A,Active,12/7/2006,12/11/2006,1/1/1900,1/1/1900,12/11/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,144.31,144.31,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/6/2006,7/21/2006,1/1/1900,1/1/1900,6/6/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,114.63,110.38,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/17/2006,11/20/2006,1/1/1900,1/1/1900,11/17/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,156.25,156.25,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,6/19/2006,6/24/2006,1/1/1900,1/1/1900,6/19/2006,Y,True Credit Card,EBILL STMT,Y,1/1/1900,1/1/1900,88834864,81.44,81.44,E,True Credit Card,?,1/1/1900,0,?
Spanish,A,Active,11/21/2006,11/22/2006,1/1/1900,1/1/1900,11/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88835334,61.89,61.89,8,Cash Payment,B,1/30/2020,24,?
English,A,Active,6/15/2006,6/23/2006,1/1/1900,1/1/1900,6/15/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834854,199.34,199.34,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,4/25/2006,4/27/2006,1/1/1900,1/1/1900,4/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,189.89,189.89,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,5/25/2006,6/23/2006,1/1/1900,1/1/1900,5/25/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834004,106.34,106.34,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,9/29/2006,10/6/2006,1/1/1900,1/1/1900,9/29/2006,Y,Credit Card Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,139.72,139.72,2,Credit Card Payment,?,1/1/1900,0,?
English,A,Active,5/31/2006,6/7/2006,1/1/1900,1/1/1900,5/31/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834854,218.68,218.68,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,11/17/2006,3/24/2009,1/1/1900,1/1/1900,11/17/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,102.44,102.44,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/19/2006,9/8/2006,1/1/1900,1/1/1900,4/19/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,158.59,158.59,8,Cash Payment,B,10/25/2018,24,?
English,A,Active,4/14/2006,2/7/2013,1/1/1900,1/1/1900,4/14/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834044,116.91,233.82,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/17/2006,4/25/2006,1/1/1900,1/1/1900,4/17/2006,Y,Cash Payment,EBILL STMT,Y,1/1/1900,1/1/1900,88834054,195.91,234.64,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,4/25/2006,4/27/2006,1/1/1900,1/1/1900,4/25/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834874,120.05,120.05,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,8/27/2006,9/6/2006,1/1/1900,1/1/1900,8/27/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,191.29,191.29,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,3/9/2006,3/16/2006,1/1/1900,1/1/1900,3/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,80.09,80.09,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,1/13/2006,2/16/2013,1/1/1900,1/1/1900,1/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,71.43,71.43,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/4/2006,4/7/2006,1/1/1900,1/1/1900,4/4/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,9/26/2018,89337264,257.95,114.05,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/14/2006,6/15/2006,1/1/1900,1/1/1900,6/14/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,137.14,274.28,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/13/2006,4/17/2006,1/1/1900,1/1/1900,4/13/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834844,119.97,119.97,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,4/19/2006,4/24/2006,1/1/1900,1/1/1900,4/19/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,222.71,449.67,8,Cash Payment,B,6/5/2021,24,?
English,A,Active,5/24/2006,6/5/2006,1/1/1900,1/1/1900,5/24/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89336964,160.3,174.15,8,Cash Payment,B,8/15/2021,24,?
English,A,Active,11/9/2006,11/13/2006,1/1/1900,1/1/1900,11/9/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,89337264,118.36,118.36,8,Cash Payment,B,3/19/2019,24,?
English,A,Active,5/9/2006,5/11/2006,1/1/1900,1/1/1900,5/9/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834864,145.94,145.94,E,True Credit Card,B,11/12/2020,24,?
English,A,Active,12/14/2006,12/15/2006,1/1/1900,1/1/1900,12/14/2006,Y,Direct Pay,PAPER STMT,Y,1/1/1900,1/1/1900,88834804,44.57,44.57,6,Direct Pay,B,6/14/2019,24,?
English,A,Active,7/24/2006,7/26/2006,1/1/1900,1/1/1900,7/24/2006,Y,Direct Pay,EBILL STMT,Y,1/1/1900,1/1/1900,88834874,146.22,146.22,6,Direct Pay,?,1/1/1900,0,?
English,A,Active,8/21/2006,6/21/2013,1/1/1900,1/1/1900,8/21/2006,Y,Cash Payment,PAPER STMT,Y,1/1/1900,1/1/1900,88834054,209.55,423.36,8,Cash Payment,?,1/1/1900,0,?
English,A,Active,6/24/2006,3/17/2011,1/1/1900,1/1/1900,6/24/2006,Y,True Credit Card,PAPER STMT,Y,1/1/1900,1/1/1900,88834004,80.99,80.99,E,True Credit Card,?,1/1/1900,0,?
